County,County Name,Precinct,Congressional,Legislative,Office Name,Early Votes For,Early Votes Against,Election Night Votes For,Election Night Votes Against,Mail-In Ballot 1 Votes For,Mail-In Ballot 1 Votes Against,Provisional Votes For,Provisional Votes Against,Mail-In Ballot 2 Votes For,Mail-In Ballot 2 Votes Against,Early Votes,Election Night Votes,Mail-In Ballot 1 Votes,Provisional Votes,Mail-In Ballot 2 Votes
03,Baltimore City,005-001,07,46,State Senator,16,NA,108,NA,51,NA,7,NA,12,NA,16,108,51,7,12
03,Baltimore City,005-001,07,46,State's Attorney,15,NA,105,NA,50,NA,12,NA,12,NA,15,105,50,12,12
03,Baltimore City,005-001,07,46,U.S. Congress,16,NA,108,NA,51,NA,16,NA,12,NA,16,108,51,16,12
03,Baltimore City,005-001,07,46,U.S. Senator,16,NA,106,NA,50,NA,17,NA,12,NA,16,106,50,17,12
03,Baltimore City,005-002,07,45,Attorney General,2,NA,15,NA,17,NA,12,NA,1,NA,2,15,17,12,1
03,Baltimore City,005-002,07,45,Board of Ed at Large,2,NA,24,NA,23,NA,20,NA,2,NA,2,24,23,20,2
03,Baltimore City,005-002,07,45,Clerk Circuit Court,1,NA,15,NA,16,NA,11,NA,1,NA,1,15,16,11,1
03,Baltimore City,005-002,07,45,Comptroller,2,NA,14,NA,17,NA,13,NA,0,NA,2,14,17,13,0
03,Baltimore City,005-002,07,45,Governor / Lt. Governor,2,NA,14,NA,15,NA,12,NA,1,NA,2,14,15,12,1
03,Baltimore City,005-002,07,45,House of Delegates,4,NA,31,NA,39,NA,20,NA,3,NA,4,31,39,20,3
03,Baltimore City,005-002,07,45,Judge Circuit Court,4,NA,34,NA,42,NA,25,NA,2,NA,4,34,42,25,2
03,Baltimore City,005-002,07,45,Judge Orphans' Court,3,NA,29,NA,33,NA,23,NA,1,NA,3,29,33,23,1
03,Baltimore City,005-002,07,45,Judge Spec Appeal at Lg,2,0,24,0,25,8,19,5,1,0,2,24,33,24,1
03,Baltimore City,005-002,07,45,Register of Wills,1,NA,15,NA,17,NA,11,NA,1,NA,1,15,17,11,1
03,Baltimore City,005-002,07,45,Sheriff,1,NA,14,NA,14,NA,11,NA,1,NA,1,14,14,11,1
03,Baltimore City,005-002,07,45,State Senator,1,NA,13,NA,15,NA,7,NA,1,NA,1,13,15,7,1
03,Baltimore City,005-002,07,45,State's Attorney,2,NA,13,NA,16,NA,13,NA,1,NA,2,13,16,13,1
03,Baltimore City,005-002,07,45,U.S. Congress,2,NA,15,NA,18,NA,12,NA,1,NA,2,15,18,12,1
03,Baltimore City,005-002,07,45,U.S. Senator,2,NA,14,NA,17,NA,11,NA,1,NA,2,14,17,11,1
03,Baltimore City,006-001,07,46,Attorney General,2,NA,9,NA,0,NA,13,NA,0,NA,2,9,0,13,0
03,Baltimore City,006-001,07,46,Board of Ed at Large,5,NA,11,NA,0,NA,18,NA,0,NA,5,11,0,18,0
03,Baltimore City,006-001,07,46,Clerk Circuit Court,3,NA,8,NA,0,NA,10,NA,0,NA,3,8,0,10,0
03,Baltimore City,006-001,07,46,Comptroller,3,NA,9,NA,0,NA,13,NA,0,NA,3,9,0,13,0
03,Baltimore City,006-001,07,46,Governor / Lt. Governor,3,NA,9,NA,0,NA,13,NA,0,NA,3,9,0,13,0
03,Baltimore City,006-001,07,46,House of Delegates,7,NA,21,NA,0,NA,33,NA,0,NA,7,21,0,33,0
03,Baltimore City,006-001,07,46,Judge Circuit Court,1,NA,21,NA,0,NA,17,NA,0,NA,1,21,0,17,0
03,Baltimore City,006-001,07,46,Judge Orphans' Court,1,NA,19,NA,0,NA,23,NA,0,NA,1,19,0,23,0
03,Baltimore City,006-001,07,46,Judge Spec Appeal at Lg,2,4,8,4,0,0,10,2,0,0,6,12,0,12,0
03,Baltimore City,006-001,07,46,Register of Wills,3,NA,8,NA,0,NA,10,NA,0,NA,3,8,0,10,0
03,Baltimore City,006-001,07,46,Sheriff,3,NA,8,NA,0,NA,11,NA,0,NA,3,8,0,11,0
03,Baltimore City,006-001,07,46,State Senator,3,NA,8,NA,0,NA,13,NA,0,NA,3,8,0,13,0
03,Baltimore City,006-001,07,46,State's Attorney,3,NA,8,NA,0,NA,11,NA,0,NA,3,8,0,11,0
03,Baltimore City,006-001,07,46,U.S. Congress,3,NA,9,NA,0,NA,13,NA,0,NA,3,9,0,13,0
03,Baltimore City,006-001,07,46,U.S. Senator,3,NA,9,NA,0,NA,13,NA,0,NA,3,9,0,13,0
03,Baltimore City,006-002,07,45,Attorney General,59,NA,194,NA,75,NA,50,NA,44,NA,59,194,75,50,44
03,Baltimore City,006-002,07,45,Board of Ed at Large,92,NA,272,NA,120,NA,59,NA,67,NA,92,272,120,59,67
03,Baltimore City,006-002,07,45,Clerk Circuit Court,50,NA,167,NA,71,NA,41,NA,43,NA,50,167,71,41,43
03,Baltimore City,006-002,07,45,Comptroller,60,NA,200,NA,77,NA,50,NA,44,NA,60,200,77,50,44
03,Baltimore City,006-002,07,45,Governor / Lt. Governor,57,NA,202,NA,76,NA,50,NA,43,NA,57,202,76,50,43
03,Baltimore City,006-002,07,45,House of Delegates,145,NA,455,NA,192,NA,47,NA,119,NA,145,455,192,47,119
03,Baltimore City,006-002,07,45,Judge Circuit Court,147,NA,429,NA,202,NA,83,NA,112,NA,147,429,202,83,112
03,Baltimore City,006-002,07,45,Judge Orphans' Court,113,NA,392,NA,187,NA,86,NA,105,NA,113,392,187,86,105
03,Baltimore City,006-002,07,45,Judge Spec Appeal at Lg,79,17,223,87,111,15,49,23,53,21,96,310,126,72,74
03,Baltimore City,006-002,07,45,Register of Wills,49,NA,174,NA,71,NA,41,NA,43,NA,49,174,71,41,43
03,Baltimore City,006-002,07,45,Sheriff,52,NA,161,NA,66,NA,38,NA,41,NA,52,161,66,38,41
03,Baltimore City,006-002,07,45,State Senator,56,NA,182,NA,72,NA,16,NA,44,NA,56,182,72,16,44
03,Baltimore City,006-002,07,45,State's Attorney,56,NA,188,NA,74,NA,42,NA,43,NA,56,188,74,42,43
03,Baltimore City,006-002,07,45,U.S. Congress,60,NA,197,NA,74,NA,48,NA,44,NA,60,197,74,48,44
03,Baltimore City,006-002,07,45,U.S. Senator,59,NA,198,NA,76,NA,50,NA,42,NA,59,198,76,50,42
03,Baltimore City,006-003,07,45,Attorney General,13,NA,67,NA,42,NA,6,NA,12,NA,13,67,42,6,12
03,Baltimore City,006-003,07,45,Board of Ed at Large,18,NA,89,NA,59,NA,11,NA,16,NA,18,89,59,11,16
03,Baltimore City,006-003,07,45,Clerk Circuit Court,12,NA,62,NA,35,NA,4,NA,11,NA,12,62,35,4,11
03,Baltimore City,006-003,07,45,Comptroller,14,NA,67,NA,41,NA,6,NA,12,NA,14,67,41,6,12
03,Baltimore City,006-003,07,45,Governor / Lt. Governor,14,NA,70,NA,40,NA,6,NA,12,NA,14,70,40,6,12
03,Baltimore City,006-003,07,45,House of Delegates,36,NA,164,NA,98,NA,12,NA,31,NA,36,164,98,12,31
03,Baltimore City,006-003,07,45,Judge Circuit Court,38,NA,166,NA,94,NA,14,NA,32,NA,38,166,94,14,32
03,Baltimore City,006-003,07,45,Judge Orphans' Court,34,NA,151,NA,85,NA,9,NA,30,NA,34,151,85,9,30
03,Baltimore City,006-003,07,45,Judge Spec Appeal at Lg,18,4,90,18,54,17,5,5,17,1,22,108,71,10,18
03,Baltimore City,006-003,07,45,Register of Wills,13,NA,64,NA,35,NA,4,NA,12,NA,13,64,35,4,12
03,Baltimore City,006-003,07,45,Sheriff,12,NA,60,NA,36,NA,5,NA,11,NA,12,60,36,5,11
03,Baltimore City,006-003,07,45,State Senator,13,NA,64,NA,38,NA,5,NA,12,NA,13,64,38,5,12
03,Baltimore City,006-003,07,45,State's Attorney,13,NA,69,NA,40,NA,5,NA,12,NA,13,69,40,5,12
03,Baltimore City,006-003,07,45,U.S. Congress,14,NA,68,NA,44,NA,5,NA,12,NA,14,68,44,5,12
03,Baltimore City,006-003,07,45,U.S. Senator,14,NA,69,NA,42,NA,6,NA,12,NA,14,69,42,6,12
03,Baltimore City,006-004,07,46,Attorney General,65,NA,257,NA,90,NA,42,NA,65,NA,65,257,90,42,65
03,Baltimore City,006-004,07,46,Board of Ed at Large,90,NA,380,NA,122,NA,52,NA,85,NA,90,380,122,52,85
03,Baltimore City,006-004,07,46,Clerk Circuit Court,53,NA,226,NA,67,NA,33,NA,54,NA,53,226,67,33,54
03,Baltimore City,006-004,07,46,Comptroller,65,NA,258,NA,91,NA,42,NA,64,NA,65,258,91,42,64
03,Baltimore City,006-004,07,46,Governor / Lt. Governor,64,NA,263,NA,93,NA,43,NA,65,NA,64,263,93,43,65
03,Baltimore City,006-004,07,46,House of Delegates,170,NA,644,NA,227,NA,81,NA,170,NA,170,644,227,81,170
03,Baltimore City,006-004,07,46,Judge Circuit Court,150,NA,610,NA,214,NA,84,NA,138,NA,150,610,214,84,138
03,Baltimore City,006-004,07,46,Judge Orphans' Court,140,NA,558,NA,187,NA,77,NA,135,NA,140,558,187,77,135
03,Baltimore City,006-004,07,46,Judge Spec Appeal at Lg,82,21,303,88,102,20,44,6,58,16,103,391,122,50,74
03,Baltimore City,006-004,07,46,Register of Wills,57,NA,225,NA,67,NA,33,NA,53,NA,57,225,67,33,53
03,Baltimore City,006-004,07,46,Sheriff,53,NA,214,NA,73,NA,31,NA,52,NA,53,214,73,31,52
03,Baltimore City,006-004,07,46,State Senator,65,NA,259,NA,89,NA,31,NA,64,NA,65,259,89,31,64
03,Baltimore City,006-004,07,46,State's Attorney,60,NA,239,NA,81,NA,33,NA,60,NA,60,239,81,33,60
03,Baltimore City,006-004,07,46,U.S. Congress,65,NA,257,NA,91,NA,40,NA,65,NA,65,257,91,40,65
03,Baltimore City,006-004,07,46,U.S. Senator,66,NA,261,NA,91,NA,43,NA,65,NA,66,261,91,43,65
03,Baltimore City,006-005,07,46,Attorney General,197,NA,565,NA,222,NA,37,NA,151,NA,197,565,222,37,151
03,Baltimore City,006-005,07,46,Board of Ed at Large,277,NA,790,NA,297,NA,59,NA,217,NA,277,790,297,59,217
03,Baltimore City,006-005,07,46,Clerk Circuit Court,152,NA,467,NA,176,NA,35,NA,121,NA,152,467,176,35,121
03,Baltimore City,006-005,07,46,Comptroller,196,NA,564,NA,224,NA,38,NA,150,NA,196,564,224,38,150
03,Baltimore City,006-005,07,46,Governor / Lt. Governor,199,NA,570,NA,222,NA,38,NA,153,NA,199,570,222,38,153
03,Baltimore City,006-005,07,46,House of Delegates,519,NA,1381,NA,602,NA,91,NA,421,NA,519,1381,602,91,421
03,Baltimore City,006-005,07,46,Judge Circuit Court,440,NA,1188,NA,445,NA,76,NA,308,NA,440,1188,445,76,308
03,Baltimore City,006-005,07,46,Judge Orphans' Court,399,NA,1149,NA,429,NA,82,NA,315,NA,399,1149,429,82,315
03,Baltimore City,006-005,07,46,Judge Spec Appeal at Lg,248,46,615,203,227,63,44,8,140,51,294,818,290,52,191
03,Baltimore City,006-005,07,46,Register of Wills,151,NA,466,NA,176,NA,35,NA,118,NA,151,466,176,35,118
03,Baltimore City,006-005,07,46,Sheriff,170,NA,477,NA,186,NA,33,NA,122,NA,170,477,186,33,122
03,Baltimore City,006-005,07,46,State Senator,191,NA,564,NA,219,NA,38,NA,151,NA,191,564,219,38,151
03,Baltimore City,006-005,07,46,State's Attorney,187,NA,527,NA,209,NA,36,NA,147,NA,187,527,209,36,147
03,Baltimore City,006-005,07,46,U.S. Congress,195,NA,565,NA,223,NA,38,NA,150,NA,195,565,223,38,150
03,Baltimore City,006-005,07,46,U.S. Senator,198,NA,567,NA,221,NA,38,NA,153,NA,198,567,221,38,153
03,Baltimore City,007-001,07,45,Attorney General,18,NA,112,NA,63,NA,7,NA,19,NA,18,112,63,7,19
03,Baltimore City,007-001,07,45,Board of Ed at Large,24,NA,173,NA,102,NA,10,NA,27,NA,24,173,102,10,27
03,Baltimore City,007-001,07,45,Clerk Circuit Court,18,NA,104,NA,54,NA,6,NA,15,NA,18,104,54,6,15
03,Baltimore City,007-001,07,45,Comptroller,18,NA,112,NA,64,NA,7,NA,19,NA,18,112,64,7,19
03,Baltimore City,007-001,07,45,Governor / Lt. Governor,18,NA,113,NA,61,NA,6,NA,20,NA,18,113,61,6,20
03,Baltimore City,007-001,07,45,House of Delegates,41,NA,266,NA,153,NA,10,NA,54,NA,41,266,153,10,54
03,Baltimore City,007-001,07,45,Judge Circuit Court,45,NA,275,NA,144,NA,15,NA,57,NA,45,275,144,15,57
03,Baltimore City,007-001,07,45,Judge Orphans' Court,37,NA,248,NA,149,NA,14,NA,45,NA,37,248,149,14,45
03,Baltimore City,007-001,07,45,Judge Spec Appeal at Lg,25,4,148,46,80,13,6,4,23,3,29,194,93,10,26
03,Baltimore City,007-001,07,45,Register of Wills,17,NA,104,NA,61,NA,6,NA,16,NA,17,104,61,6,16
03,Baltimore City,007-001,07,45,Sheriff,16,NA,100,NA,54,NA,6,NA,16,NA,16,100,54,6,16
03,Baltimore City,007-001,07,45,State Senator,18,NA,107,NA,59,NA,4,NA,18,NA,18,107,59,4,18
03,Baltimore City,007-001,07,45,State's Attorney,17,NA,105,NA,58,NA,6,NA,17,NA,17,105,58,6,17
03,Baltimore City,007-001,07,45,U.S. Congress,18,NA,112,NA,62,NA,7,NA,18,NA,18,112,62,7,18
03,Baltimore City,007-001,07,45,U.S. Senator,18,NA,109,NA,63,NA,7,NA,19,NA,18,109,63,7,19
03,Baltimore City,007-002,07,45,Attorney General,9,NA,35,NA,22,NA,19,NA,16,NA,9,35,22,19,16
03,Baltimore City,007-002,07,45,Board of Ed at Large,16,NA,52,NA,28,NA,23,NA,15,NA,16,52,28,23,15
03,Baltimore City,007-002,07,45,Clerk Circuit Court,9,NA,33,NA,21,NA,17,NA,12,NA,9,33,21,17,12
03,Baltimore City,007-002,07,45,Comptroller,9,NA,35,NA,22,NA,20,NA,16,NA,9,35,22,20,16
03,Baltimore City,007-002,07,45,Governor / Lt. Governor,9,NA,36,NA,22,NA,19,NA,17,NA,9,36,22,19,17
03,Baltimore City,007-002,07,45,House of Delegates,22,NA,89,NA,50,NA,47,NA,29,NA,22,89,50,47,29
03,Baltimore City,007-002,07,45,Judge Circuit Court,26,NA,92,NA,50,NA,45,NA,29,NA,26,92,50,45,29
03,Baltimore City,007-002,07,45,Judge Orphans' Court,23,NA,82,NA,60,NA,42,NA,29,NA,23,82,60,42,29
03,Baltimore City,007-002,07,45,Judge Spec Appeal at Lg,16,0,42,13,32,5,22,10,16,3,16,55,37,32,19
03,Baltimore City,007-002,07,45,Register of Wills,9,NA,34,NA,21,NA,17,NA,13,NA,9,34,21,17,13
03,Baltimore City,007-002,07,45,Sheriff,8,NA,33,NA,22,NA,17,NA,9,NA,8,33,22,17,9
03,Baltimore City,007-002,07,45,State Senator,8,NA,33,NA,18,NA,16,NA,14,NA,8,33,18,16,14
03,Baltimore City,007-002,07,45,State's Attorney,8,NA,34,NA,22,NA,18,NA,13,NA,8,34,22,18,13
03,Baltimore City,007-002,07,45,U.S. Congress,9,NA,36,NA,20,NA,19,NA,16,NA,9,36,20,19,16
03,Baltimore City,007-002,07,45,U.S. Senator,9,NA,35,NA,21,NA,19,NA,17,NA,9,35,21,19,17
03,Baltimore City,007-003,07,45,Attorney General,60,NA,249,NA,95,NA,11,NA,26,NA,60,249,95,11,26
03,Baltimore City,007-003,07,45,Board of Ed at Large,81,NA,383,NA,145,NA,17,NA,40,NA,81,383,145,17,40
03,Baltimore City,007-003,07,45,Clerk Circuit Court,53,NA,231,NA,91,NA,11,NA,25,NA,53,231,91,11,25
03,Baltimore City,007-003,07,45,Comptroller,60,NA,252,NA,97,NA,10,NA,25,NA,60,252,97,10,25
03,Baltimore City,007-003,07,45,Governor / Lt. Governor,60,NA,253,NA,95,NA,10,NA,25,NA,60,253,95,10,25
03,Baltimore City,007-003,07,45,House of Delegates,152,NA,601,NA,252,NA,11,NA,65,NA,152,601,252,11,65
03,Baltimore City,007-003,07,45,Judge Circuit Court,133,NA,608,NA,269,NA,18,NA,64,NA,133,608,269,18,64
03,Baltimore City,007-003,07,45,Judge Orphans' Court,129,NA,530,NA,232,NA,16,NA,59,NA,129,530,232,16,59
03,Baltimore City,007-003,07,45,Judge Spec Appeal at Lg,61,31,314,134,155,21,16,6,39,4,92,448,176,22,43
03,Baltimore City,007-003,07,45,Register of Wills,57,NA,236,NA,91,NA,11,NA,24,NA,57,236,91,11,24
03,Baltimore City,007-003,07,45,Sheriff,53,NA,235,NA,89,NA,10,NA,23,NA,53,235,89,10,23
03,Baltimore City,007-003,07,45,State Senator,58,NA,243,NA,91,NA,3,NA,25,NA,58,243,91,3,25
03,Baltimore City,007-003,07,45,State's Attorney,58,NA,241,NA,93,NA,11,NA,26,NA,58,241,93,11,26
03,Baltimore City,007-003,07,45,U.S. Congress,61,NA,255,NA,96,NA,10,NA,26,NA,61,255,96,10,26
03,Baltimore City,007-003,07,45,U.S. Senator,61,NA,250,NA,96,NA,10,NA,26,NA,61,250,96,10,26
03,Baltimore City,007-004,07,45,Attorney General,72,NA,167,NA,106,NA,21,NA,24,NA,72,167,106,21,24
03,Baltimore City,007-004,07,45,Board of Ed at Large,113,NA,251,NA,163,NA,25,NA,37,NA,113,251,163,25,37
03,Baltimore City,007-004,07,45,Clerk Circuit Court,67,NA,161,NA,99,NA,17,NA,23,NA,67,161,99,17,23
03,Baltimore City,007-004,07,45,Comptroller,72,NA,167,NA,106,NA,19,NA,23,NA,72,167,106,19,23
03,Baltimore City,007-004,07,45,Governor / Lt. Governor,72,NA,170,NA,105,NA,20,NA,20,NA,72,170,105,20,20
03,Baltimore City,007-004,07,45,House of Delegates,197,NA,408,NA,257,NA,26,NA,57,NA,197,408,257,26,57
03,Baltimore City,007-004,07,45,Judge Circuit Court,196,NA,402,NA,273,NA,36,NA,55,NA,196,402,273,36,55
03,Baltimore City,007-004,07,45,Judge Orphans' Court,178,NA,370,NA,245,NA,34,NA,44,NA,178,370,245,34,44
03,Baltimore City,007-004,07,45,Judge Spec Appeal at Lg,110,29,241,71,177,13,24,6,32,9,139,312,190,30,41
03,Baltimore City,007-004,07,45,Register of Wills,69,NA,164,NA,101,NA,17,NA,23,NA,69,164,101,17,23
03,Baltimore City,007-004,07,45,Sheriff,66,NA,152,NA,95,NA,16,NA,24,NA,66,152,95,16,24
03,Baltimore City,007-004,07,45,State Senator,70,NA,163,NA,100,NA,12,NA,23,NA,70,163,100,12,23
03,Baltimore City,007-004,07,45,State's Attorney,70,NA,164,NA,99,NA,16,NA,24,NA,70,164,99,16,24
03,Baltimore City,007-004,07,45,U.S. Congress,72,NA,169,NA,105,NA,20,NA,24,NA,72,169,105,20,24
03,Baltimore City,007-004,07,45,U.S. Senator,72,NA,167,NA,106,NA,21,NA,24,NA,72,167,106,21,24
03,Baltimore City,008-001,07,45,Attorney General,7,NA,20,NA,16,NA,9,NA,3,NA,7,20,16,9,3
03,Baltimore City,008-001,07,45,Board of Ed at Large,12,NA,25,NA,26,NA,11,NA,4,NA,12,25,26,11,4
03,Baltimore City,008-001,07,45,Clerk Circuit Court,5,NA,14,NA,10,NA,7,NA,3,NA,5,14,10,7,3
03,Baltimore City,008-001,07,45,Comptroller,7,NA,20,NA,16,NA,9,NA,3,NA,7,20,16,9,3
03,Baltimore City,008-001,07,45,Governor / Lt. Governor,7,NA,20,NA,15,NA,9,NA,3,NA,7,20,15,9,3
03,Baltimore City,008-001,07,45,House of Delegates,21,NA,54,NA,41,NA,19,NA,9,NA,21,54,41,19,9
03,Baltimore City,008-001,07,45,Judge Circuit Court,21,NA,36,NA,36,NA,23,NA,8,NA,21,36,36,23,8
03,Baltimore City,008-001,07,45,Judge Orphans' Court,18,NA,46,NA,27,NA,21,NA,9,NA,18,46,27,21,9
03,Baltimore City,008-001,07,45,Judge Spec Appeal at Lg,10,2,18,8,17,0,13,0,6,0,12,26,17,13,6
03,Baltimore City,008-001,07,45,Register of Wills,4,NA,15,NA,9,NA,8,NA,3,NA,4,15,9,8,3
03,Baltimore City,008-001,07,45,Sheriff,6,NA,19,NA,11,NA,8,NA,3,NA,6,19,11,8,3
03,Baltimore City,008-001,07,45,State Senator,7,NA,19,NA,15,NA,8,NA,3,NA,7,19,15,8,3
03,Baltimore City,008-001,07,45,State's Attorney,7,NA,19,NA,13,NA,8,NA,3,NA,7,19,13,8,3
03,Baltimore City,008-001,07,45,U.S. Congress,7,NA,20,NA,16,NA,9,NA,3,NA,7,20,16,9,3
03,Baltimore City,008-001,07,45,U.S. Senator,7,NA,20,NA,16,NA,8,NA,3,NA,7,20,16,8,3
03,Baltimore City,008-002,07,45,Attorney General,71,NA,192,NA,46,NA,9,NA,18,NA,71,192,46,9,18
03,Baltimore City,008-002,07,45,Board of Ed at Large,99,NA,260,NA,68,NA,11,NA,28,NA,99,260,68,11,28
03,Baltimore City,008-002,07,45,Clerk Circuit Court,60,NA,171,NA,41,NA,8,NA,13,NA,60,171,41,8,13
03,Baltimore City,008-002,07,45,Comptroller,69,NA,193,NA,46,NA,9,NA,16,NA,69,193,46,9,16
03,Baltimore City,008-002,07,45,Governor / Lt. Governor,70,NA,193,NA,44,NA,9,NA,17,NA,70,193,44,9,17
03,Baltimore City,008-002,07,45,House of Delegates,176,NA,453,NA,118,NA,10,NA,40,NA,176,453,118,10,40
03,Baltimore City,008-002,07,45,Judge Circuit Court,160,NA,431,NA,104,NA,21,NA,42,NA,160,431,104,21,42
03,Baltimore City,008-002,07,45,Judge Orphans' Court,140,NA,410,NA,101,NA,20,NA,33,NA,140,410,101,20,33
03,Baltimore City,008-002,07,45,Judge Spec Appeal at Lg,85,35,243,73,59,15,10,5,23,8,120,316,74,15,31
03,Baltimore City,008-002,07,45,Register of Wills,61,NA,177,NA,41,NA,7,NA,13,NA,61,177,41,7,13
03,Baltimore City,008-002,07,45,Sheriff,58,NA,169,NA,39,NA,8,NA,13,NA,58,169,39,8,13
03,Baltimore City,008-002,07,45,State Senator,66,NA,178,NA,45,NA,3,NA,16,NA,66,178,45,3,16
03,Baltimore City,008-002,07,45,State's Attorney,69,NA,178,NA,44,NA,8,NA,16,NA,69,178,44,8,16
03,Baltimore City,008-002,07,45,U.S. Congress,72,NA,192,NA,46,NA,9,NA,18,NA,72,192,46,9,18
03,Baltimore City,008-002,07,45,U.S. Senator,71,NA,192,NA,44,NA,9,NA,18,NA,71,192,44,9,18
03,Baltimore City,008-003,07,45,Attorney General,37,NA,177,NA,79,NA,9,NA,15,NA,37,177,79,9,15
03,Baltimore City,008-003,07,45,Board of Ed at Large,59,NA,276,NA,108,NA,11,NA,26,NA,59,276,108,11,26
03,Baltimore City,008-003,07,45,Clerk Circuit Court,37,NA,163,NA,75,NA,8,NA,14,NA,37,163,75,8,14
03,Baltimore City,008-003,07,45,Comptroller,37,NA,173,NA,77,NA,10,NA,15,NA,37,173,77,10,15
03,Baltimore City,008-003,07,45,Governor / Lt. Governor,37,NA,178,NA,74,NA,10,NA,15,NA,37,178,74,10,15
03,Baltimore City,008-003,07,45,House of Delegates,94,NA,422,NA,189,NA,20,NA,38,NA,94,422,189,20,38
03,Baltimore City,008-003,07,45,Judge Circuit Court,94,NA,424,NA,190,NA,17,NA,42,NA,94,424,190,17,42
03,Baltimore City,008-003,07,45,Judge Orphans' Court,91,NA,391,NA,182,NA,21,NA,33,NA,91,391,182,21,33
03,Baltimore City,008-003,07,45,Judge Spec Appeal at Lg,52,10,249,73,121,21,11,1,24,2,62,322,142,12,26
03,Baltimore City,008-003,07,45,Register of Wills,38,NA,161,NA,75,NA,7,NA,14,NA,38,161,75,7,14
03,Baltimore City,008-003,07,45,Sheriff,34,NA,156,NA,72,NA,7,NA,14,NA,34,156,72,7,14
03,Baltimore City,008-003,07,45,State Senator,37,NA,167,NA,74,NA,8,NA,14,NA,37,167,74,8,14
03,Baltimore City,008-003,07,45,State's Attorney,36,NA,168,NA,79,NA,7,NA,14,NA,36,168,79,7,14
03,Baltimore City,008-003,07,45,U.S. Congress,38,NA,178,NA,77,NA,10,NA,15,NA,38,178,77,10,15
03,Baltimore City,008-003,07,45,U.S. Senator,38,NA,175,NA,78,NA,9,NA,14,NA,38,175,78,9,14
03,Baltimore City,008-004,07,45,Attorney General,10,NA,35,NA,19,NA,5,NA,4,NA,10,35,19,5,4
03,Baltimore City,008-004,07,45,Board of Ed at Large,18,NA,47,NA,32,NA,8,NA,6,NA,18,47,32,8,6
03,Baltimore City,008-004,07,45,Clerk Circuit Court,8,NA,33,NA,20,NA,5,NA,4,NA,8,33,20,5,4
03,Baltimore City,008-004,07,45,Comptroller,9,NA,35,NA,18,NA,5,NA,4,NA,9,35,18,5,4
03,Baltimore City,008-004,07,45,Governor / Lt. Governor,10,NA,34,NA,18,NA,5,NA,4,NA,10,34,18,5,4
03,Baltimore City,008-004,07,45,House of Delegates,24,NA,75,NA,45,NA,10,NA,12,NA,24,75,45,10,12
03,Baltimore City,008-004,07,45,Judge Circuit Court,26,NA,66,NA,44,NA,12,NA,12,NA,26,66,44,12,12
03,Baltimore City,008-004,07,45,Judge Orphans' Court,24,NA,64,NA,37,NA,8,NA,11,NA,24,64,37,8,11
03,Baltimore City,008-004,07,45,Judge Spec Appeal at Lg,9,10,39,21,35,3,9,1,6,2,19,60,38,10,8
03,Baltimore City,008-004,07,45,Register of Wills,9,NA,34,NA,19,NA,4,NA,4,NA,9,34,19,4,4
03,Baltimore City,008-004,07,45,Sheriff,9,NA,32,NA,20,NA,5,NA,4,NA,9,32,20,5,4
03,Baltimore City,008-004,07,45,State Senator,9,NA,32,NA,18,NA,4,NA,4,NA,9,32,18,4,4
03,Baltimore City,008-004,07,45,State's Attorney,9,NA,33,NA,20,NA,5,NA,3,NA,9,33,20,5,3
03,Baltimore City,008-004,07,45,U.S. Congress,10,NA,34,NA,20,NA,5,NA,4,NA,10,34,20,5,4
03,Baltimore City,008-004,07,45,U.S. Senator,10,NA,35,NA,19,NA,5,NA,4,NA,10,35,19,5,4
03,Baltimore City,008-005,07,45,Attorney General,46,NA,149,NA,81,NA,5,NA,22,NA,46,149,81,5,22
03,Baltimore City,008-005,07,45,Board of Ed at Large,72,NA,220,NA,119,NA,6,NA,24,NA,72,220,119,6,24
03,Baltimore City,008-005,07,45,Clerk Circuit Court,42,NA,142,NA,74,NA,5,NA,20,NA,42,142,74,5,20
03,Baltimore City,008-005,07,45,Comptroller,45,NA,150,NA,76,NA,5,NA,22,NA,45,150,76,5,22
03,Baltimore City,008-005,07,45,Governor / Lt. Governor,46,NA,154,NA,80,NA,5,NA,22,NA,46,154,80,5,22
03,Baltimore City,008-005,07,45,House of Delegates,107,NA,349,NA,193,NA,6,NA,59,NA,107,349,193,6,59
03,Baltimore City,008-005,07,45,Judge Circuit Court,110,NA,351,NA,194,NA,11,NA,40,NA,110,351,194,11,40
03,Baltimore City,008-005,07,45,Judge Orphans' Court,97,NA,317,NA,185,NA,10,NA,52,NA,97,317,185,10,52
03,Baltimore City,008-005,07,45,Judge Spec Appeal at Lg,60,23,207,68,111,27,5,3,28,8,83,275,138,8,36
03,Baltimore City,008-005,07,45,Register of Wills,41,NA,137,NA,77,NA,4,NA,21,NA,41,137,77,4,21
03,Baltimore City,008-005,07,45,Sheriff,41,NA,136,NA,67,NA,4,NA,19,NA,41,136,67,4,19
03,Baltimore City,008-005,07,45,State Senator,44,NA,145,NA,74,NA,2,NA,21,NA,44,145,74,2,21
03,Baltimore City,008-005,07,45,State's Attorney,45,NA,147,NA,75,NA,4,NA,21,NA,45,147,75,4,21
03,Baltimore City,008-005,07,45,U.S. Congress,45,NA,155,NA,79,NA,5,NA,22,NA,45,155,79,5,22
