County,County Name,Precinct,Congressional,Legislative,Office Name,Candidate Name,Party,Winner,Write-In?,Early Votes for Candidate,Early Votes Against,Election Night Votes for Candidate,Election Night Votes Against,Mail-In Ballot 1 Votes for Candidate,Mail-In Ballot 1 Votes Against,Provisional Votes for Candidate,Provisional Votes Against,Mail-In Ballot 2 Votes for Candidate,Mail-In Ballot 2 Votes Against,Total Votes For Candidate,Total Votes Against,Total Votes Cast
03,Baltimore City,027-007,07,45,House of Delegates,Jackie Addison,DEM,Y,NA,47,NA,112,NA,77,NA,8,NA,19,NA,263,0,263
03,Baltimore City,027-007,07,45,House of Delegates,Stephanie Smith,DEM,Y,NA,44,NA,113,NA,78,NA,11,NA,19,NA,265,0,265
03,Baltimore City,027-007,07,45,House of Delegates,Caylin Young,DEM,Y,NA,47,NA,104,NA,74,NA,8,NA,19,NA,252,0,252
03,Baltimore City,027-007,07,45,House of Delegates,Other Write-Ins,NA,NA,Y,0,NA,3,NA,0,NA,0,NA,0,NA,3,0,3
03,Baltimore City,027-007,07,45,Judge Circuit Court,Erik Atas,JUD,Y,NA,31,NA,72,NA,49,NA,7,NA,11,NA,170,0,170
03,Baltimore City,027-007,07,45,Judge Circuit Court,Charles Mario Blomquist,JUD,Y,NA,29,NA,72,NA,48,NA,7,NA,9,NA,165,0,165
03,Baltimore City,027-007,07,45,Judge Circuit Court,Myshala E. Middleton,JUD,Y,NA,45,NA,99,NA,61,NA,11,NA,14,NA,230,0,230
03,Baltimore City,027-007,07,45,Judge Circuit Court,Barry G. Williams,JUD,Y,NA,41,NA,88,NA,65,NA,10,NA,12,NA,216,0,216
03,Baltimore City,027-007,07,45,Judge Circuit Court,Other Write-Ins,NA,NA,Y,0,NA,7,NA,0,NA,0,NA,0,NA,7,0,7
03,Baltimore City,027-007,07,45,Judge Spec Appeal at Lg,Stuart R. Berger,JUD,Y,NA,39,14,99,34,68,9,6,7,15,5,227,69,296
03,Baltimore City,027-007,07,45,Judge Spec Appeal at Lg,Terrence M. R. Zic,JUD,Y,NA,39,15,96,35,63,11,7,6,15,5,220,72,292
03,Baltimore City,027-007,07,45,State's Attorney,Ivan Bates,DEM,Y,NA,54,NA,136,NA,90,NA,14,NA,21,NA,315,0,315
03,Baltimore City,027-007,07,45,State's Attorney,Other Write-Ins,NA,NA,Y,0,NA,7,NA,1,NA,0,NA,1,NA,9,0,9
03,Baltimore City,027-007,07,45,Clerk Circuit Court,Xavier A. Conaway,DEM,Y,NA,54,NA,134,NA,85,NA,14,NA,19,NA,306,0,306
03,Baltimore City,027-007,07,45,Clerk Circuit Court,Other Write-Ins,NA,NA,Y,0,NA,3,NA,1,NA,0,NA,2,NA,6,0,6
03,Baltimore City,027-007,07,45,Register of Wills,Belinda K. Conaway,DEM,Y,NA,54,NA,137,NA,84,NA,14,NA,19,NA,308,0,308
03,Baltimore City,027-007,07,45,Register of Wills,Other Write-Ins,NA,NA,Y,0,NA,2,NA,1,NA,0,NA,0,NA,3,0,3
03,Baltimore City,027-007,07,45,Judge Orphans' Court,"Charles ""Chuck"" Bernstein",DEM,Y,NA,46,NA,106,NA,76,NA,7,NA,19,NA,254,0,254
03,Baltimore City,027-007,07,45,Judge Orphans' Court,Lewyn Scott Garrett,DEM,Y,NA,47,NA,110,NA,68,NA,9,NA,16,NA,250,0,250
03,Baltimore City,027-007,07,45,Judge Orphans' Court,Michele E. Loewenthal,DEM,Y,NA,47,NA,108,NA,73,NA,10,NA,17,NA,255,0,255
03,Baltimore City,027-007,07,45,Judge Orphans' Court,Other Write-Ins,NA,NA,Y,0,NA,3,NA,0,NA,0,NA,0,NA,3,0,3
03,Baltimore City,027-007,07,45,Sheriff,Sam Cogen,DEM,Y,NA,54,NA,133,NA,87,NA,14,NA,21,NA,309,0,309
03,Baltimore City,027-007,07,45,Sheriff,Other Write-Ins,NA,NA,Y,0,NA,1,NA,0,NA,0,NA,0,NA,1,0,1
03,Baltimore City,027-007,07,45,Board of Ed at Large,April Christina Curley,NON,NA,NA,18,NA,45,NA,38,NA,5,NA,4,NA,110,0,110
03,Baltimore City,027-007,07,45,Board of Ed at Large,Ashley E. Esposito,NON,Y,NA,22,NA,72,NA,41,NA,8,NA,12,NA,155,0,155
03,Baltimore City,027-007,07,45,Board of Ed at Large,Salimah Jasani,NON,NA,NA,14,NA,49,NA,24,NA,1,NA,10,NA,98,0,98
03,Baltimore City,027-007,07,45,Board of Ed at Large,Kwame Kenyatta-Bey,NON,Y,NA,34,NA,57,NA,29,NA,8,NA,6,NA,134,0,134
03,Baltimore City,027-007,07,45,Board of Ed at Large,Other Write-Ins,NA,NA,Y,0,NA,2,NA,0,NA,0,NA,0,NA,2,0,2
03,Baltimore City,027-008,07,45,Governor / Lt. Governor,Dan Cox and Gordana Schifanelli,REP,NA,NA,14,NA,64,NA,29,NA,2,NA,8,NA,117,0,117
03,Baltimore City,027-008,07,45,Governor / Lt. Governor,Wes Moore and Aruna Miller,DEM,Y,NA,121,NA,406,NA,142,NA,21,NA,66,NA,756,0,756
03,Baltimore City,027-008,07,45,Governor / Lt. Governor,David Lashar and Christiana Logansmith,LIB,NA,NA,1,NA,8,NA,3,NA,0,NA,1,NA,13,0,13
03,Baltimore City,027-008,07,45,Governor / Lt. Governor,Nancy Wallace and Patrick Elder,GRN,NA,NA,0,NA,3,NA,6,NA,0,NA,0,NA,9,0,9
03,Baltimore City,027-008,07,45,Governor / Lt. Governor,David Harding and Cathy White,WCP,NA,NA,0,NA,8,NA,0,NA,1,NA,1,NA,10,0,10
03,Baltimore City,027-008,07,45,Governor / Lt. Governor,Kyle Sefcik and Katie Lee,UNA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-008,07,45,Governor / Lt. Governor,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-008,07,45,Comptroller,Barry Glassman,REP,NA,NA,16,NA,90,NA,38,NA,2,NA,12,NA,158,0,158
03,Baltimore City,027-008,07,45,Comptroller,Brooke Elizabeth Lierman,DEM,Y,NA,120,NA,396,NA,140,NA,20,NA,63,NA,739,0,739
03,Baltimore City,027-008,07,45,Comptroller,Other Write-Ins,NA,NA,Y,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,1
03,Baltimore City,027-008,07,45,Attorney General,Michael Anthony Peroutka,REP,NA,NA,14,NA,74,NA,38,NA,2,NA,10,NA,138,0,138
03,Baltimore City,027-008,07,45,Attorney General,Anthony G. Brown,DEM,Y,NA,123,NA,416,NA,143,NA,21,NA,64,NA,767,0,767
03,Baltimore City,027-008,07,45,Attorney General,Other Write-Ins,NA,NA,Y,1,NA,1,NA,1,NA,0,NA,0,NA,3,0,3
03,Baltimore City,027-008,07,45,U.S. Senator,Chris Chaffee,REP,NA,NA,15,NA,72,NA,29,NA,3,NA,11,NA,130,0,130
03,Baltimore City,027-008,07,45,U.S. Senator,Chris Van Hollen,DEM,Y,NA,121,NA,415,NA,150,NA,21,NA,63,NA,770,0,770
03,Baltimore City,027-008,07,45,U.S. Senator,Scottie Griffin,DEM,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-008,07,45,U.S. Senator,Andrew J. Wildman,UNA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-008,07,45,U.S. Senator,Other Write-Ins,NA,NA,Y,0,NA,2,NA,1,NA,0,NA,0,NA,3,0,3
03,Baltimore City,027-008,07,45,U.S. Congress,Scott M. Collier,REP,NA,NA,14,NA,76,NA,34,NA,3,NA,10,NA,137,0,137
03,Baltimore City,027-008,07,45,U.S. Congress,Kweisi Mfume,DEM,Y,NA,123,NA,412,NA,144,NA,21,NA,64,NA,764,0,764
03,Baltimore City,027-008,07,45,U.S. Congress,Other Write-Ins,NA,NA,Y,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,1
03,Baltimore City,027-008,07,45,State Senator,Cory V. McCray,DEM,Y,NA,129,NA,433,NA,148,NA,19,NA,64,NA,793,0,793
03,Baltimore City,027-008,07,45,State Senator,Other Write-Ins,NA,NA,Y,1,NA,7,NA,2,NA,1,NA,0,NA,11,0,11
03,Baltimore City,027-008,07,45,House of Delegates,Antonio Barboza,REP,NA,NA,18,NA,106,NA,42,NA,4,NA,13,NA,183,0,183
03,Baltimore City,027-008,07,45,House of Delegates,Jackie Addison,DEM,Y,NA,112,NA,320,NA,131,NA,14,NA,57,NA,634,0,634
03,Baltimore City,027-008,07,45,House of Delegates,Stephanie Smith,DEM,Y,NA,110,NA,337,NA,136,NA,15,NA,57,NA,655,0,655
03,Baltimore City,027-008,07,45,House of Delegates,Caylin Young,DEM,Y,NA,108,NA,329,NA,118,NA,13,NA,60,NA,628,0,628
03,Baltimore City,027-008,07,45,House of Delegates,Other Write-Ins,NA,NA,Y,1,NA,5,NA,8,NA,1,NA,1,NA,16,0,16
03,Baltimore City,027-008,07,45,Judge Circuit Court,Erik Atas,JUD,Y,NA,82,NA,227,NA,93,NA,10,NA,34,NA,446,0,446
03,Baltimore City,027-008,07,45,Judge Circuit Court,Charles Mario Blomquist,JUD,Y,NA,82,NA,221,NA,90,NA,10,NA,31,NA,434,0,434
03,Baltimore City,027-008,07,45,Judge Circuit Court,Myshala E. Middleton,JUD,Y,NA,98,NA,303,NA,100,NA,13,NA,43,NA,557,0,557
03,Baltimore City,027-008,07,45,Judge Circuit Court,Barry G. Williams,JUD,Y,NA,98,NA,282,NA,100,NA,13,NA,33,NA,526,0,526
03,Baltimore City,027-008,07,45,Judge Circuit Court,Other Write-Ins,NA,NA,Y,1,NA,10,NA,5,NA,2,NA,3,NA,21,0,21
03,Baltimore City,027-008,07,45,Judge Spec Appeal at Lg,Stuart R. Berger,JUD,Y,NA,95,29,300,114,115,23,11,5,45,10,566,181,747
03,Baltimore City,027-008,07,45,Judge Spec Appeal at Lg,Terrence M. R. Zic,JUD,Y,NA,89,32,306,101,108,25,9,8,40,13,552,179,731
03,Baltimore City,027-008,07,45,State's Attorney,Ivan Bates,DEM,Y,NA,125,NA,437,NA,152,NA,19,NA,68,NA,801,0,801
03,Baltimore City,027-008,07,45,State's Attorney,Other Write-Ins,NA,NA,Y,0,NA,8,NA,5,NA,1,NA,0,NA,14,0,14
03,Baltimore City,027-008,07,45,Clerk Circuit Court,Xavier A. Conaway,DEM,Y,NA,120,NA,397,NA,139,NA,17,NA,61,NA,734,0,734
03,Baltimore City,027-008,07,45,Clerk Circuit Court,Other Write-Ins,NA,NA,Y,1,NA,7,NA,1,NA,1,NA,0,NA,10,0,10
03,Baltimore City,027-008,07,45,Register of Wills,Belinda K. Conaway,DEM,Y,NA,121,NA,401,NA,142,NA,17,NA,61,NA,742,0,742
03,Baltimore City,027-008,07,45,Register of Wills,Other Write-Ins,NA,NA,Y,1,NA,9,NA,1,NA,1,NA,1,NA,13,0,13
03,Baltimore City,027-008,07,45,Judge Orphans' Court,"Charles ""Chuck"" Bernstein",DEM,Y,NA,106,NA,322,NA,115,NA,14,NA,51,NA,608,0,608
03,Baltimore City,027-008,07,45,Judge Orphans' Court,Lewyn Scott Garrett,DEM,Y,NA,104,NA,313,NA,116,NA,13,NA,53,NA,599,0,599
03,Baltimore City,027-008,07,45,Judge Orphans' Court,Michele E. Loewenthal,DEM,Y,NA,106,NA,320,NA,119,NA,17,NA,53,NA,615,0,615
03,Baltimore City,027-008,07,45,Judge Orphans' Court,Other Write-Ins,NA,NA,Y,0,NA,9,NA,6,NA,1,NA,0,NA,16,0,16
03,Baltimore City,027-008,07,45,Sheriff,Sam Cogen,DEM,Y,NA,118,NA,393,NA,139,NA,17,NA,59,NA,726,0,726
03,Baltimore City,027-008,07,45,Sheriff,Other Write-Ins,NA,NA,Y,0,NA,7,NA,0,NA,1,NA,0,NA,8,0,8
03,Baltimore City,027-008,07,45,Board of Ed at Large,April Christina Curley,NON,NA,NA,34,NA,172,NA,78,NA,5,NA,29,NA,318,0,318
03,Baltimore City,027-008,07,45,Board of Ed at Large,Ashley E. Esposito,NON,Y,NA,61,NA,169,NA,60,NA,6,NA,27,NA,323,0,323
03,Baltimore City,027-008,07,45,Board of Ed at Large,Salimah Jasani,NON,NA,NA,38,NA,115,NA,42,NA,6,NA,15,NA,216,0,216
03,Baltimore City,027-008,07,45,Board of Ed at Large,Kwame Kenyatta-Bey,NON,Y,NA,77,NA,216,NA,57,NA,10,NA,21,NA,381,0,381
03,Baltimore City,027-008,07,45,Board of Ed at Large,Other Write-Ins,NA,NA,Y,1,NA,5,NA,2,NA,1,NA,0,NA,9,0,9
03,Baltimore City,027-009,07,45,Governor / Lt. Governor,Dan Cox and Gordana Schifanelli,REP,NA,NA,3,NA,88,NA,8,NA,0,NA,2,NA,101,0,101
03,Baltimore City,027-009,07,45,Governor / Lt. Governor,Wes Moore and Aruna Miller,DEM,Y,NA,54,NA,311,NA,101,NA,18,NA,41,NA,525,0,525
03,Baltimore City,027-009,07,45,Governor / Lt. Governor,David Lashar and Christiana Logansmith,LIB,NA,NA,0,NA,6,NA,3,NA,1,NA,2,NA,12,0,12
03,Baltimore City,027-009,07,45,Governor / Lt. Governor,Nancy Wallace and Patrick Elder,GRN,NA,NA,0,NA,3,NA,1,NA,0,NA,0,NA,4,0,4
03,Baltimore City,027-009,07,45,Governor / Lt. Governor,David Harding and Cathy White,WCP,NA,NA,1,NA,4,NA,2,NA,0,NA,0,NA,7,0,7
03,Baltimore City,027-009,07,45,Governor / Lt. Governor,Kyle Sefcik and Katie Lee,UNA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-009,07,45,Governor / Lt. Governor,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-009,07,45,Comptroller,Barry Glassman,REP,NA,NA,3,NA,104,NA,13,NA,1,NA,5,NA,126,0,126
03,Baltimore City,027-009,07,45,Comptroller,Brooke Elizabeth Lierman,DEM,Y,NA,55,NA,304,NA,101,NA,18,NA,40,NA,518,0,518
03,Baltimore City,027-009,07,45,Comptroller,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-009,07,45,Attorney General,Michael Anthony Peroutka,REP,NA,NA,3,NA,98,NA,11,NA,0,NA,3,NA,115,0,115
03,Baltimore City,027-009,07,45,Attorney General,Anthony G. Brown,DEM,Y,NA,54,NA,310,NA,103,NA,20,NA,41,NA,528,0,528
03,Baltimore City,027-009,07,45,Attorney General,Other Write-Ins,NA,NA,Y,0,NA,1,NA,0,NA,0,NA,0,NA,1,0,1
03,Baltimore City,027-009,07,45,U.S. Senator,Chris Chaffee,REP,NA,NA,4,NA,94,NA,11,NA,0,NA,2,NA,111,0,111
03,Baltimore City,027-009,07,45,U.S. Senator,Chris Van Hollen,DEM,Y,NA,54,NA,316,NA,103,NA,20,NA,43,NA,536,0,536
03,Baltimore City,027-009,07,45,U.S. Senator,Scottie Griffin,DEM,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-009,07,45,U.S. Senator,Andrew J. Wildman,UNA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-009,07,45,U.S. Senator,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-009,07,45,U.S. Congress,Scott M. Collier,REP,NA,NA,3,NA,94,NA,11,NA,1,NA,4,NA,113,0,113
03,Baltimore City,027-009,07,45,U.S. Congress,Kweisi Mfume,DEM,Y,NA,54,NA,315,NA,101,NA,19,NA,40,NA,529,0,529
03,Baltimore City,027-009,07,45,U.S. Congress,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-009,07,45,State Senator,Cory V. McCray,DEM,Y,NA,53,NA,332,NA,100,NA,14,NA,38,NA,537,0,537
03,Baltimore City,027-009,07,45,State Senator,Other Write-Ins,NA,NA,Y,0,NA,10,NA,2,NA,0,NA,0,NA,12,0,12
03,Baltimore City,027-009,07,45,House of Delegates,Antonio Barboza,REP,NA,NA,7,NA,115,NA,12,NA,0,NA,4,NA,138,0,138
03,Baltimore City,027-009,07,45,House of Delegates,Jackie Addison,DEM,Y,NA,52,NA,272,NA,94,NA,11,NA,33,NA,462,0,462
03,Baltimore City,027-009,07,45,House of Delegates,Stephanie Smith,DEM,Y,NA,53,NA,261,NA,91,NA,10,NA,39,NA,454,0,454
03,Baltimore City,027-009,07,45,House of Delegates,Caylin Young,DEM,Y,NA,52,NA,256,NA,90,NA,7,NA,34,NA,439,0,439
03,Baltimore City,027-009,07,45,House of Delegates,Other Write-Ins,NA,NA,Y,0,NA,1,NA,0,NA,0,NA,0,NA,1,0,1
03,Baltimore City,027-009,07,45,Judge Circuit Court,Erik Atas,JUD,Y,NA,41,NA,201,NA,62,NA,5,NA,23,NA,332,0,332
03,Baltimore City,027-009,07,45,Judge Circuit Court,Charles Mario Blomquist,JUD,Y,NA,38,NA,202,NA,61,NA,7,NA,23,NA,331,0,331
03,Baltimore City,027-009,07,45,Judge Circuit Court,Myshala E. Middleton,JUD,Y,NA,48,NA,246,NA,68,NA,8,NA,23,NA,393,0,393
03,Baltimore City,027-009,07,45,Judge Circuit Court,Barry G. Williams,JUD,Y,NA,42,NA,211,NA,72,NA,5,NA,22,NA,352,0,352
03,Baltimore City,027-009,07,45,Judge Circuit Court,Other Write-Ins,NA,NA,Y,0,NA,7,NA,1,NA,0,NA,0,NA,8,0,8
03,Baltimore City,027-009,07,45,Judge Spec Appeal at Lg,Stuart R. Berger,JUD,Y,NA,42,9,243,99,76,15,7,7,28,1,396,131,527
03,Baltimore City,027-009,07,45,Judge Spec Appeal at Lg,Terrence M. R. Zic,JUD,Y,NA,42,9,241,88,68,18,11,4,25,2,387,121,508
03,Baltimore City,027-009,07,45,State's Attorney,Ivan Bates,DEM,Y,NA,53,NA,349,NA,101,NA,19,NA,38,NA,560,0,560
03,Baltimore City,027-009,07,45,State's Attorney,Other Write-Ins,NA,NA,Y,0,NA,5,NA,3,NA,0,NA,0,NA,8,0,8
03,Baltimore City,027-009,07,45,Clerk Circuit Court,Xavier A. Conaway,DEM,Y,NA,56,NA,304,NA,82,NA,20,NA,33,NA,495,0,495
03,Baltimore City,027-009,07,45,Clerk Circuit Court,Other Write-Ins,NA,NA,Y,0,NA,9,NA,3,NA,0,NA,0,NA,12,0,12
03,Baltimore City,027-009,07,45,Register of Wills,Belinda K. Conaway,DEM,Y,NA,56,NA,311,NA,89,NA,20,NA,33,NA,509,0,509
03,Baltimore City,027-009,07,45,Register of Wills,Other Write-Ins,NA,NA,Y,0,NA,7,NA,3,NA,0,NA,0,NA,10,0,10
03,Baltimore City,027-009,07,45,Judge Orphans' Court,"Charles ""Chuck"" Bernstein",DEM,Y,NA,48,NA,272,NA,77,NA,13,NA,32,NA,442,0,442
03,Baltimore City,027-009,07,45,Judge Orphans' Court,Lewyn Scott Garrett,DEM,Y,NA,51,NA,251,NA,73,NA,9,NA,30,NA,414,0,414
03,Baltimore City,027-009,07,45,Judge Orphans' Court,Michele E. Loewenthal,DEM,Y,NA,47,NA,253,NA,78,NA,11,NA,31,NA,420,0,420
03,Baltimore City,027-009,07,45,Judge Orphans' Court,Other Write-Ins,NA,NA,Y,0,NA,5,NA,1,NA,0,NA,0,NA,6,0,6
03,Baltimore City,027-009,07,45,Sheriff,Sam Cogen,DEM,Y,NA,55,NA,319,NA,95,NA,20,NA,40,NA,529,0,529
03,Baltimore City,027-009,07,45,Sheriff,Other Write-Ins,NA,NA,Y,0,NA,6,NA,1,NA,0,NA,0,NA,7,0,7
03,Baltimore City,027-009,07,45,Board of Ed at Large,April Christina Curley,NON,NA,NA,21,NA,113,NA,51,NA,5,NA,13,NA,203,0,203
03,Baltimore City,027-009,07,45,Board of Ed at Large,Ashley E. Esposito,NON,Y,NA,29,NA,176,NA,52,NA,4,NA,21,NA,282,0,282
03,Baltimore City,027-009,07,45,Board of Ed at Large,Salimah Jasani,NON,NA,NA,13,NA,114,NA,26,NA,4,NA,21,NA,178,0,178
03,Baltimore City,027-009,07,45,Board of Ed at Large,Kwame Kenyatta-Bey,NON,Y,NA,27,NA,151,NA,29,NA,10,NA,10,NA,227,0,227
03,Baltimore City,027-009,07,45,Board of Ed at Large,Other Write-Ins,NA,NA,Y,0,NA,6,NA,0,NA,0,NA,0,NA,6,0,6
03,Baltimore City,027-010,07,45,Governor / Lt. Governor,Dan Cox and Gordana Schifanelli,REP,NA,NA,5,NA,48,NA,19,NA,2,NA,2,NA,76,0,76
03,Baltimore City,027-010,07,45,Governor / Lt. Governor,Wes Moore and Aruna Miller,DEM,Y,NA,26,NA,124,NA,37,NA,8,NA,27,NA,222,0,222
03,Baltimore City,027-010,07,45,Governor / Lt. Governor,David Lashar and Christiana Logansmith,LIB,NA,NA,1,NA,6,NA,0,NA,0,NA,0,NA,7,0,7
03,Baltimore City,027-010,07,45,Governor / Lt. Governor,Nancy Wallace and Patrick Elder,GRN,NA,NA,0,NA,5,NA,2,NA,0,NA,0,NA,7,0,7
03,Baltimore City,027-010,07,45,Governor / Lt. Governor,David Harding and Cathy White,WCP,NA,NA,0,NA,4,NA,1,NA,0,NA,0,NA,5,0,5
03,Baltimore City,027-010,07,45,Governor / Lt. Governor,Kyle Sefcik and Katie Lee,UNA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-010,07,45,Governor / Lt. Governor,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-010,07,45,Comptroller,Barry Glassman,REP,NA,NA,5,NA,67,NA,19,NA,1,NA,3,NA,95,0,95
03,Baltimore City,027-010,07,45,Comptroller,Brooke Elizabeth Lierman,DEM,Y,NA,27,NA,121,NA,40,NA,9,NA,26,NA,223,0,223
03,Baltimore City,027-010,07,45,Comptroller,Other Write-Ins,NA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-010,07,45,Attorney General,Michael Anthony Peroutka,REP,NA,NA,6,NA,57,NA,20,NA,1,NA,3,NA,87,0,87
03,Baltimore City,027-010,07,45,Attorney General,Anthony G. Brown,DEM,Y,NA,26,NA,128,NA,39,NA,9,NA,25,NA,227,0,227
03,Baltimore City,027-010,07,45,Attorney General,Other Write-Ins,NA,NA,Y,0,NA,1,NA,0,NA,0,NA,0,NA,1,0,1
03,Baltimore City,027-010,07,45,U.S. Senator,Chris Chaffee,REP,NA,NA,6,NA,57,NA,17,NA,1,NA,3,NA,84,0,84
03,Baltimore City,027-010,07,45,U.S. Senator,Chris Van Hollen,DEM,Y,NA,26,NA,126,NA,41,NA,9,NA,26,NA,228,0,228
03,Baltimore City,027-010,07,45,U.S. Senator,Scottie Griffin,DEM,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-010,07,45,U.S. Senator,Andrew J. Wildman,UNA,NA,Y,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0
03,Baltimore City,027-010,07,45,U.S. Senator,Other Write-Ins,NA,NA,Y,0,NA,1,NA,0,NA,0,NA,0,NA,1,0,1
03,Baltimore City,027-010,07,45,U.S. Congress,Scott M. Collier,REP,NA,NA,6,NA,59,NA,24,NA,2,NA,3,NA,94,0,94
03,Baltimore City,027-010,07,45,U.S. Congress,Kweisi Mfume,DEM,Y,NA,26,NA,125,NA,35,NA,8,NA,26,NA,220,0,220
03,Baltimore City,027-010,07,45,U.S. Congress,Other Write-Ins,NA,NA,Y,0,NA,1,NA,0,NA,0,NA,0,NA,1,0,1
03,Baltimore City,027-010,07,45,State Senator,Cory V. McCray,DEM,Y,NA,26,NA,144,NA,40,NA,7,NA,28,NA,245,0,245
03,Baltimore City,027-010,07,45,State Senator,Other Write-Ins,NA,NA,Y,0,NA,7,NA,3,NA,1,NA,0,NA,11,0,11
03,Baltimore City,027-010,07,45,House of Delegates,Antonio Barboza,REP,NA,NA,6,NA,65,NA,20,NA,1,NA,2,NA,94,0,94
03,Baltimore City,027-010,07,45,House of Delegates,Jackie Addison,DEM,Y,NA,25,NA,119,NA,32,NA,7,NA,19,NA,202,0,202
03,Baltimore City,027-010,07,45,House of Delegates,Stephanie Smith,DEM,Y,NA,24,NA,112,NA,36,NA,8,NA,23,NA,203,0,203
03,Baltimore City,027-010,07,45,House of Delegates,Caylin Young,DEM,Y,NA,23,NA,111,NA,33,NA,6,NA,18,NA,191,0,191
03,Baltimore City,027-010,07,45,House of Delegates,Other Write-Ins,NA,NA,Y,0,NA,8,NA,0,NA,0,NA,0,NA,8,0,8
03,Baltimore City,027-010,07,45,Judge Circuit Court,Erik Atas,JUD,Y,NA,24,NA,86,NA,31,NA,3,NA,13,NA,157,0,157
03,Baltimore City,027-010,07,45,Judge Circuit Court,Charles Mario Blomquist,JUD,Y,NA,22,NA,84,NA,31,NA,4,NA,13,NA,154,0,154
03,Baltimore City,027-010,07,45,Judge Circuit Court,Myshala E. Middleton,JUD,Y,NA,25,NA,98,NA,31,NA,4,NA,15,NA,173,0,173
03,Baltimore City,027-010,07,45,Judge Circuit Court,Barry G. Williams,JUD,Y,NA,24,NA,95,NA,33,NA,4,NA,16,NA,172,0,172
03,Baltimore City,027-010,07,45,Judge Circuit Court,Other Write-Ins,NA,NA,Y,0,NA,7,NA,0,NA,1,NA,0,NA,8,0,8
03,Baltimore City,027-010,07,45,Judge Spec Appeal at Lg,Stuart R. Berger,JUD,Y,NA,24,4,103,43,38,7,5,2,20,1,190,57,247
03,Baltimore City,027-010,07,45,Judge Spec Appeal at Lg,Terrence M. R. Zic,JUD,Y,NA,23,6,95,49,34,8,6,1,18,0,176,64,240
03,Baltimore City,027-010,07,45,State's Attorney,Ivan Bates,DEM,Y,NA,23,NA,140,NA,47,NA,8,NA,27,NA,245,0,245
03,Baltimore City,027-010,07,45,State's Attorney,Other Write-Ins,NA,NA,Y,1,NA,10,NA,0,NA,1,NA,0,NA,12,0,12
03,Baltimore City,027-010,07,45,Clerk Circuit Court,Xavier A. Conaway,DEM,Y,NA,25,NA,128,NA,41,NA,8,NA,24,NA,226,0,226
03,Baltimore City,027-010,07,45,Clerk Circuit Court,Other Write-Ins,NA,NA,Y,0,NA,6,NA,0,NA,1,NA,0,NA,7,0,7
03,Baltimore City,027-010,07,45,Register of Wills,Belinda K. Conaway,DEM,Y,NA,25,NA,131,NA,45,NA,7,NA,24,NA,232,0,232
03,Baltimore City,027-010,07,45,Register of Wills,Other Write-Ins,NA,NA,Y,0,NA,6,NA,0,NA,1,NA,0,NA,7,0,7
03,Baltimore City,027-010,07,45,Judge Orphans' Court,"Charles ""Chuck"" Bernstein",DEM,Y,NA,21,NA,110,NA,36,NA,5,NA,21,NA,193,0,193
03,Baltimore City,027-010,07,45,Judge Orphans' Court,Lewyn Scott Garrett,DEM,Y,NA,23,NA,108,NA,35,NA,5,NA,17,NA,188,0,188
03,Baltimore City,027-010,07,45,Judge Orphans' Court,Michele E. Loewenthal,DEM,Y,NA,24,NA,113,NA,37,NA,5,NA,17,NA,196,0,196
03,Baltimore City,027-010,07,45,Judge Orphans' Court,Other Write-Ins,NA,NA,Y,0,NA,5,NA,0,NA,1,NA,0,NA,6,0,6
03,Baltimore City,027-010,07,45,Sheriff,Sam Cogen,DEM,Y,NA,24,NA,130,NA,45,NA,7,NA,22,NA,228,0,228
03,Baltimore City,027-010,07,45,Sheriff,Other Write-Ins,NA,NA,Y,0,NA,4,NA,0,NA,1,NA,0,NA,5,0,5
